Student ID,Dropout (1=Yes 0=No),Degree Code,Study Mode,Entry Year,Admission Type,Active Enrollment,Displaced Student,Second Degree Student,Overall Pass Rate (%),Pass Rate Semester A (%),Pass Rate Semester B (%),Pass Rate Last Year (%),Pass Rate 2 Years Ago (%),Credits Enrolled Total,Credits Passed Total,Credits Passed Normal,Credits Passed Sem A,Credits Passed Sem B,Credits Pending Grade,Lowest Year of Study,Highest Year of Study,Unpaid Fees Flag,Platform Days Logged (Total),Platform Events (Total),Platform Minutes (Total),Platform Visits (Total),Campus WiFi Days (Total),Resource Access Days (Total),Assignment Submissions (Total),Test Submissions (Total),Performance Bucket,Engagement Level,Credits Enrolled Band
bd70de570428,0,5ec1a0c99d42,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,6,9,0,2,2,,55,243,3178.8037666666664,73,8,24,,,3,2,1
bd76d9f17d06,0,d6a403173361,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,25.5,25.5,0,2,2,,19,92,1623.9879500000002,31,51,13,,,3,1,1
bd78065a266c,0,9212e5e6ef41,1,,,0,0,,100,,100,83.33333333333334,,10,10,10,0,0,0,1,1,,,,,,3,,,,3,,0
bd7b51620957,1,8bcbb4c131df,1,2021,NAP,0,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,49,198,2713.832733333333,63,159,34,,,3,2,1
bd7f739a69c7,0,0fecf9247f3d,1,2019,NAP,1,0,,63.16,42.86,75,62.5,100,57,36,54,9,9,0,2,3,,26,261,2634.4949333333334,50,68,17,,,2,2,1
bd865194b858,0,2f5b70c621fd,1,,,0,0,,100,,100,91.89189189,,30,30,30,0,0,0,2,2,,,,,,,,,,3,,0
bd8a432ff21f,0,5ec1a0c99d42,1,,,0,1,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
bd8dbd5409c0,0,620c9c332101,1,2021,NRO,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,27,186,1761.3919833333334,41,87,14,,,3,2,1
bd8e409d2e2d,0,d4ee9f58e586,1,2021,NAP,1,0,,93.02,100,89.29,100,,64.5,60,63.33,22.5,28.5,0,2,3,,27,118,1191.7942833333334,41,131,18,,,3,2,2
bd8f1631fffe,0,9ae2bdd7beed,1,2019,NAP,0,0,,100,100,100,100,100,60,60,60,30,30,0,4,4,,46,378,3164.2517666666668,69,107,32,,,3,2,1
bd8fef77236a,0,d6a403173361,1,2021,NAP,1,0,,100,100,100,100,,69,69,75,28.5,31.5,0,2,4,,31,143,2157.5985833333334,48,82,21,,,3,2,2
bd91b3ed83a8,1,d4ee9f58e586,1,2022,NAP,0,1,,30,100,0,,,60,18,18,18,0,0,1,1,,17,90,910.4741166666666,20,61,8,,,0,1,1
bd934db3d9ba,0,88cf986449b6,1,,,1,1,,100,,100,73.39449541284404,,12,12,12,0,12,0,1,1,,,,,,,,,,3,,0
bd951781882c,0,5ec1a0c99d42,1,2022,NAP,1,0,,100,100,100,,,60,60,60,9,6,0,1,1,,46,196,2400.8466166666663,65,,41,,,3,2,1
bd9606d30c3d,0,5ec1a0c99d42,1,2019,NAP,0,1,,100,100,100,100,100,60,60,60,33,18,0,4,4,,24,284,1194.2692166666666,26,106,20,,,3,2,1
bd96cb14c487,0,210e3b160c35,1,2020,NAP,1,1,,100,100,100,77.5,100,64.5,64.5,64.5,27,28.5,0,2,3,,29,157,2021.5669833333334,47,100,21,,,3,2,2
bd99f1b74922,0,9e6296be2bb9,1,,,1,1,,34.62,46.67,18.18,,,78,27,27,21,6,0,1,1,,,,,,84,,,,0,,2
bd9bbd02357c,0,01d54579da44,1,2019,NAP,1,1,,93.02,100,91.18,100,100,64.5,60,60,13.5,13.5,0,4,5,,,,,,1,,,,3,,2
bda2b858fac1,0,61a229bae1e9,1,2019,NAP,0,0,,100,100,100,77.27272727272727,100,63,63,63,30,33,0,3,4,,40,236,2605.135016666667,55,143,16,,,3,2,2
bda3df658f6d,0,5ec1a0c99d42,1,2022,NAP,1,0,,100,100,100,,,60,60,60,9,6,0,1,1,,61,259,3147.3872166666665,78,75,48,,,3,3,1
bda5f6e54b60,1,01d54579da44,1,2022,NAP,0,1,,58.33,100,50.98,,,60,35,35,9,5,0,1,1,,92,1839,7079.989766666667,170,57,63,,,1,3,1
bda63b734c44,0,5ec1a0c99d42,0,2017,NAP,1,1,,42.86,0,100,100,100,21,9,9,0,9,0,3,3,,12,53,658.79435,14,,9,,,1,1,0
bda725382211,0,ff2ccb6ba423,1,2017,NAP,1,0,,70.59,100,0,92.30769231,71.42857142857143,25.5,18,31.5,18,0,0,4,4,,37,437,2791.4866666666667,72,17,11,,,2,2,0
bda7744cf734,0,a512db2741cd,1,2022,NAP,1,0,,100,100,100,,,60,60,60,18,18,0,1,1,,38,326,3042.7067500000003,59,142,27,,,3,2,1
bda7a9f62cd9,0,043066daf210,1,2019,NAP,0,1,,70,100,40,100,100,60,42,60,30,12,0,4,4,,57,383,5296.931883333333,132,51,46,,,2,2,1
bdabd3a844c3,0,1d0ebea552eb,1,2016,NAP,0,1,,100,100,100,63.46153846153846,60,40.5,40.5,40.5,24,16.5,0,3,4,,45,256,3762.96745,74,45,34,,,3,2,1
bdaeff93efc8,0,41e521adf8ae,1,2022,NAP,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,13,30,498.8730666666666,14,61,5,,,3,1,1
bdb1d8327123,0,5ec1a0c99d42,1,2022,NAP,1,0,,100,100,100,,,60,60,60,9,6,0,1,1,,47,477,2721.1828333333333,64,,27,,,3,2,1
bdb33af84672,0,5ec1a0c99d42,1,2020,NAP,1,1,,87.5,100,80.65,100,100,72,63,63,25.5,37.5,0,3,4,,13,53,704.5889333333332,22,,9,,,3,1,2
bdb7cb416308,0,dac53c17c250,1,2019,NAP,0,0,,100,100,100,100,100,60,60,60,30,30,0,4,4,,45,252,3718.6981166666665,76,126,32,,,3,2,1
bdb87cbf4bf0,0,2d2c33c52e3d,1,,,1,1,,100,100,100,,,60,60,60,28.5,31.5,0,1,1,,,,,,68,,,,3,,1
bdb8c8a51b9d,0,7045d16ae7f0,1,2022,NAP,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,50,316,3553.8302166666663,86,186,31,,,3,2,1
bdb8db0b40ae,0,ec2e990b934d,0,2021,NCA,1,1,"1,0",100,100,100,12.12121212121212,,34.5,34.5,34.5,15,19.5,0,2,3,,1,1,1.3128333333333333,1,57,3,,,3,1,1
bdb8e14b5931,0,1d0ebea552eb,1,2021,NAP,1,1,,92.86,100,85,60,,63,58.5,58.5,33,25.5,0,1,2,,42,267,2668.9962333333333,60,146,34,,,3,2,2
bdbe6405f06f,0,7045d16ae7f0,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,32,168,2245.5369,49,131,21,,,3,2,1
bdc02966ea03,0,5a39cadd1b00,1,2022,NAP,1,0,,70,100,62.5,,,60,42,42,12,6,0,1,1,,34,185,1857.1280833333333,39,,16,,,2,2,1
bdc77b91db24,0,734d0759cdb4,1,2022,NTE,1,0,,100,100,100,,,40.5,40.5,40.5,21,19.5,0,1,2,,45,314,2849.981116666667,85,79,29,,,3,2,1
bdcbcf8492b1,0,7045d16ae7f0,1,2021,NLE,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,53,301,4585.23295,103,143,42,,,3,2,1
bdcd8347fb68,0,3d3286f7cd19,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,30,30,0,2,2,,81,912,7081.685716666665,162,150,48,,,3,3,1
bdd1289caeb6,0,8e612bd1f5d1,1,2021,NAP,1,1,,82.5,84.21,80.95,100,,60,49.5,49.5,24,25.5,0,2,2,,31,272,2307.0473,47,125,22,,,3,2,1
bdd3b306fd93,0,5ec1a0c99d42,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,6,9,0,2,2,,5,15,230.5995666666667,5,6,1,,,3,1,1
bdd3ff2a4f98,0,7e8250dfc4ec,1,,,1,1,,100,100,100,,,60,60,60,28,30,0,1,1,,,,,,184,,,,3,,1
bdd4147d0fd3,0,41e521adf8ae,1,2018,NAP,1,1,,31.82,50,0,30.612244897959183,92.68292683,33,10.5,10.5,10.5,0,0,3,4,,14,169,1415.6037000000001,31,21,13,,,0,1,1
bdd721a36d7e,0,5ec1a0c99d42,1,2018,NLE,1,1,,87.76,100,76.92,81.25,33.33333333333333,73.5,64.5,64.5,34.5,30,0,3,4,,19,101,1237.3237166666668,24,,8,,,3,1,2
bdda0658902d,0,2d2c33c52e3d,1,,,1,1,,60,100,0,100,,30,18,18,18,0,0,2,2,,,,,,71,,,,1,,0
bddba8c83824,0,d1b0b7687f7b,1,,,0,1,,100,,100,0,100,12,12,12,0,0,0,2,2,,,,,,,,,,3,,0
bddc6428eb46,0,734d0759cdb4,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,22,414,1657.1836166666667,30,136,19,,,3,2,1
bddf80f2b596,0,2c7d5490e605,1,2019,NAP,0,0,,100,100,100,100,100,60,60,60,30,22.5,0,4,4,,21,83,1376.4832666666666,27,66,13,,,3,2,1
bde1417844be,0,7bccba2d3a3f,1,,,1,1,,0,,0,54.54545454545454,100,10,0,18.5,0,0,0,2,2,,,,,,,,,,0,,0
bde2e9cbc54e,0,01d54579da44,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,16.5,10.5,0,2,2,,82,674,5629.8813,136,158,59,,,3,3,1
bde31a2cd255,0,f8809aff4d69,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,30,30,0,2,2,,63,344,5318.136033333333,124,134,35,,,3,3,1
bde9b782e59f,0,5ec1a0c99d42,1,2022,NAP,1,0,,100,100,100,,,60,60,60,9,6,0,1,1,,9,18,412.49805000000003,10,125,2,,,3,1,1
bdea7c5be4e9,1,d4ee9f58e586,1,2018,NAP,0,0,,0,,0,100,92.5,12,0,11,0,0,0,4,4,,,,,,,,,,0,,0
bdf4066324b2,0,01d54579da44,1,2018,NAP,1,1,,61.11,100,53.33,93.47826086956522,70,54,33,33,9,0,0,3,5,,15,101,1029.0297666666668,24,151,12,,,2,1,1
bdf5e811ebc9,0,0a5b046d07f6,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,15,170,900.0625833333334,24,90,8,,,3,1,1
bdf723055aac,0,393a1a94b0e3,1,,,1,0,,100,100,100,,,60,60,60,28.5,31.5,0,1,1,,,,,,202,,,,3,,1
bdfb70d2a85c,1,79d6eaa26761,1,2021,NAP,1,0,,32.5,40,30,70,,60,19.5,19.5,6,13.5,0,1,2,,37,134,1831.5168666666668,50,141,11,,,0,2,1
bdfefd2927a4,0,01d54579da44,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,12,6,0,3,3,,44,220,2484.5194833333335,55,146,33,,,3,2,1
be049cee331e,0,734d0759cdb4,1,2022,NAP,1,0,,45,30,60,,,60,27,27,9,18,0,1,2,,22,150,1292.1464833333334,35,88,12,,,1,2,1
be06538fce8b,0,1d0ebea552eb,1,2021,NAP,1,1,,100,100,100,75,,60,60,60,36,24,0,1,2,,60,893,4760.90055,108,56,36,,,3,2,1
be097e027af1,0,1d0ebea552eb,1,2019,NAP,1,1,,100,100,100,91.66666666666666,86.04651162790698,49.5,49.5,49.5,28.5,21,0,3,4,,29,221,3226.647366666667,71,131,24,,,3,2,1
be0daa041ca3,0,d6a403173361,1,2021,NAP,1,1,,0,0,0,52.5,,63,0,0,0,0,0,1,2,,17,238,1677.2599166666669,48,103,14,,,0,1,2
be0e02854238,0,ec2e990b934d,1,2019,NTE,1,0,,78.05,83.33,73.91,48.57142857142857,10.256410256410255,61.5,48,48,22.5,16.5,0,1,3,,44,438,4669.566233333333,97,131,33,,,2,2,2
be11826ff77b,0,734d0759cdb4,1,2018,NCA,1,0,"1,0",100,,100,100,100,12,12,12,0,12,0,4,4,,12,91,576.17795,14,,6,,,3,1,0
be12eed970be,0,d4ee9f58e586,1,2018,NAP,0,1,,90.91,100,72.73,81.81818181818183,78.57142857142857,49.5,45,49.5,33,12,0,3,4,,,,,,30,,,,3,,1
be12ff1b7f83,0,968076be2e38,1,2022,NAP,1,1,,70,100,40,,,60,42,42,30,12,0,1,1,,69,731,3501.9117,135,48,25,,,2,3,1
be14e6b2bd44,0,01d54579da44,1,2018,NAP,1,1,,100,100,100,100,100,55.5,55.5,55.5,18,13.5,0,4,5,,38,300,2710.808716666667,61,97,36,,,3,2,1
be158ed9d192,0,a512db2741cd,1,2020,NAP,1,1,,85,100,75,100,100,60,51,56.5,24,27,0,3,3,,42,1717,3644.530083333333,79,174,38,,,3,2,1
be15a29b602a,0,2397346b4582,1,2018,NAI,1,0,,0,0,0,50,66.66666666666666,21,0,0,0,0,0,4,4,,36,154,2505.42,57,2,33,,,0,2,0
be17ff80c511,0,2206b111c94d,1,,,0,1,,100,,100,0,50,30,30,30,0,0,0,1,1,,,,,,92,,,,3,,0
be202c27d6fc,0,7559ca4a957c,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,30,30,0,3,3,,32,348,2337.967983333333,58,132,24,,,3,2,1
be26f0b7e66a,0,ec2e990b934d,1,2016,NAP,1,1,,0,,0,82.97872340425532,44.82758620689656,12,0,0,0,0,0,4,4,,6,12,274.7583333333333,6,2,1,,,0,1,0
be2bcd96882f,0,1d0ebea552eb,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,30,30,0,3,3,,62,269,4168.679566666667,107,107,36,,,3,3,1
be2c9c69b780,0,f57e5cb1f453,1,2019,NAP,1,1,,79.49,100,55.56,52.27272727272727,90,58.5,46.5,46.5,31.5,15,0,3,4,,41,441,3386.5949499999997,75,47,30,,,2,2,1
be2eb1a91865,0,ec2e990b934d,1,2019,NAP,1,0,,90.48,85.19,100,68.18181818181817,55.55555555555556,63,57,57,34.5,22.5,0,2,3,,57,529,6384.530933333333,130,126,42,,,3,2,2
be34b50d84d5,0,d4ee9f58e586,1,2020,NAP,1,1,,100,100,100,100,100,61.5,61.5,61.5,30,31.5,0,3,3,,42,966,3972.9965333333334,105,135,30,,,3,2,2
be376fe70a8a,0,3d3286f7cd19,1,2020,NAP,1,1,,87.5,100,77.78,50,77.27272727272727,48,42,42,21,21,0,2,3,,47,368,3840.638116666666,114,124,21,,,3,2,1
be3ede5cee29,0,ec2e990b934d,1,2021,NAP,1,1,,88.89,100,83.33,20,,54,48,48,18,12,0,1,1,,,,,,60,,,,3,,1
be41be865a94,0,88cf986449b6,1,,,1,1,,76.92,100,59.32,,,52,40,48,22.5,17.5,0,1,1,,,,,,61,,,,2,,1
be42884017f7,0,80c3cd40fa35,1,,,1,0,,0,,0,27.27272727272727,75,12,0,0,0,0,0,1,1,"1,0",,,,,,,,,0,,0
be42f2f2cd42,0,8bcbb4c131df,1,,,0,1,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
be44745c9e61,0,d6f0c71ef0c8,1,2022,NAP,1,0,,100,100,100,,,60,60,60,13.5,19.5,0,1,1,,52,529,3437.5012166666666,70,160,33,,,3,2,1
be4d75d4ee80,0,5ec1a0c99d42,1,2022,NAP,1,1,,100,100,100,,,60,60,60,9,6,0,1,1,,68,667,4263.157133333334,114,,44,,,3,3,1
be5256d2051a,0,01d54579da44,1,2022,NAP,1,1,,53.33,100,45.1,,,60,32,32,9,5,0,1,1,,39,242,1666.1113,46,125,35,,,1,2,1
be54d487cca1,0,0fecf9247f3d,1,2019,NAP,1,1,,78.05,85,71.43,73.17073170731707,56.81818181818182,61.5,48,48,25.5,22.5,0,3,4,,14,90,834.5710833333333,28,77,7,,,2,1,2
be58c006767c,1,8e612bd1f5d1,1,2019,NAP,0,0,,0,,0,92.30769231,100,12,0,0,0,0,0,4,4,,,,,,,,,,0,,0
be5e528d1b6c,1,4a8596a7790b,1,2018,NAP,0,1,,77.14,100,60,87.87878787878788,81.57894736842105,52.5,40.5,40.5,22.5,18,0,3,4,,25,337,1685.24025,34,83,17,,,2,2,1
be604906db11,0,1d0ebea552eb,1,2019,NAP,1,0,,93.02,85,100,91.17647058823528,48.78048780487805,64.5,60,60,25.5,34.5,0,2,3,,72,304,5016.618699999999,123,143,44,,,3,3,2
be623c444ef4,0,61a229bae1e9,1,2020,NAP,1,1,,100,100,100,100,100,63,63,63,33,30,0,3,3,,18,66,384.4065666666666,25,118,11,,,3,1,2
be66023a8eab,0,0fecf9247f3d,1,2019,NAP,0,1,,80.65,100,57.14,100,100,46.5,37.5,51,25.5,12,0,4,4,,61,798,5120.903716666668,124,79,41,,,3,3,1
be6cd10cbc8d,0,1d0ebea552eb,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,30,30,0,3,3,,44,239,3422.772616666666,68,123,35,,,3,2,1
be71c3a485d3,0,2d2c33c52e3d,1,,,1,0,,100,100,100,,,60,60,60,28.5,31.5,0,1,1,,,,,,139,,,,3,,1
be735d3dd073,0,0a5b046d07f6,1,,,0,1,,0,0,0,63.33333333333333,73.33333333333333,40.5,0,0,0,0,0,1,1,"1,0",17,172,1783.918983333333,36,54,15,,,0,1,1
be7435e7b2e4,0,38b2d03f3256,1,2019,NAP,0,1,,70,100,40,100,100,60,42,60,30,12,0,4,4,,58,438,4556.328916666667,98,157,43,,,2,2,1
be74ec522667,0,d6a403173361,1,2021,NLE,1,1,,13.04,33.33,8.11,30,,69,9,9,4.5,4.5,0,1,2,,20,99,1063.6642000000002,26,134,16,,,0,1,2
be7503072761,0,0fecf9247f3d,1,2020,NAP,1,1,,93.02,100,83.33,93.18181818181816,90,64.5,60,60,37.5,22.5,0,2,3,,51,505,5273.654583333333,109,262,32,,,3,2,2
be774ddb4d91,1,0fecf9247f3d,1,2019,NAP,0,1,,10.26,36.36,0,0,25,58.5,6,6,6,0,0,2,3,,8,58,631.5722833333333,18,56,3,,,0,1,1
be7a20a77411,0,3d3286f7cd19,1,2021,NAP,1,1,,90,80,100,100,,60,54,59,24,30,0,2,2,,46,422,3509.639783333334,80,120,33,,,3,2,1
be7d909caa85,0,3b731d7620bf,1,,,1,1,,65,100,30,100,,60,39,48,30,9,0,2,2,,,,,,121,,,,2,,1
be8a300ca9c3,0,2c7d5490e605,1,2019,NAP,0,0,,79.07,100,60.87,100,100,64.5,51,60.05,30,13.5,0,4,4,,13,73,662.3222666666666,17,31,6,,,2,1,2
be953110351a,0,77334823791b,1,,,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,,,,,171,,,,3,,1
bea2e2cf3cc6,0,968076be2e38,1,2022,NAP,1,0,,90,100,80,,,60,54,54,30,24,0,1,1,,42,430,3222.457,74,54,29,,,3,2,1
bea4bbd7fa4f,1,d4ee9f58e586,1,2015,NAI,0,1,,0,,0,100,38.46153846153847,12,0,0,0,0,0,4,4,,,,,,,,,,0,,0
beaa0a4b1992,0,01d54579da44,1,2018,NAP,1,0,,100,100,100,13.043478260869565,60,48,48,48,10.5,4.5,0,3,4,,44,203,2158.01125,51,149,35,,,3,2,1
beab0260d3e3,0,734d0759cdb4,1,2016,NAP,0,0,,100,,100,0,42.85714285714285,12,12,12,0,12,0,4,4,,5,19,247.01955,5,,3,,,3,1,0
beb022bc6447,0,5a39cadd1b00,1,,,0,0,,0,0,0,,,60,0,0,0,0,0,1,1,"1,0",3,53,159.31246666666667,6,,3,,,0,1,1
beb0761ba2b5,0,734d0759cdb4,1,2015,NAP,0,1,,100,100,100,75,51.28205128205128,18,18,18,6,12,0,3,4,,51,1119,5394.751583333334,112,,35,,,3,2,0
beb35f02aca9,0,7ed8f0f3b707,1,2019,NAP,1,1,,100,100,100,90,100,52.5,52.5,66,25.5,27,0,3,4,,12,88,1156.0834333333332,20,56,6,,,3,1,1
beb6a596d1c1,0,968076be2e38,1,2022,NAP,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,67,895,4421.453466666667,132,120,49,,,3,3,1
beb987289c41,0,77334823791b,1,,,0,0,,100,100,100,100,,30,30,30,5,0,0,2,2,,,,,,156,,,,3,,0
bebd61e88b2a,0,d6061bbee6cf,1,,,0,0,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
bec49eee5d2c,0,210e3b160c35,1,2022,NAP,1,1,,100,100,100,,,48,48,48,24,24,0,1,1,,38,270,2898.224966666666,72,110,27,,,3,2,1
bec65a73a26b,0,620c9c332101,1,,,0,1,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
bec75cf02545,0,a512db2741cd,1,2019,NAP,1,0,,82.98,100,61.9,82.5,100,70.5,58.5,58.5,39,19.5,0,3,4,,,,,,131,,,,3,,2
bec87f3d78a5,0,1d0ebea552eb,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,26,133,1821.8053666666665,45,160,21,,,3,2,1
beca04424b9d,0,1d0ebea552eb,1,2017,NAP,0,0,,100,,100,74.19354838709677,57.89473684210527,12,12,12,0,12,0,4,4,,,,,,1,,,,3,,0
bed6b27ace06,0,1d0ebea552eb,1,2020,NAP,1,1,,100,100,100,90.90909091,100,60,60,60,30,30,0,3,3,,38,358,5191.994250000001,86,110,20,,,3,2,1
bedc17c504d4,0,5ec1a0c99d42,1,2020,NTE,0,1,,75.76,100,68,100,79.06976744186046,49.5,37.5,37.5,12,16.5,0,3,4,,2,8,91.65988333333334,2,91,26,,,2,1,1
beddb22d15aa,1,38b2d03f3256,1,2018,NAI,0,1,,0,0,0,51.35135135135135,55.81395348837209,27,0,0,0,0,0,3,4,,1,1,46.10883333333334,1,,4,,,0,1,0
bee14434bc0e,0,7e62ce154998,1,,,0,0,,77.5,100,50,100,,60,46.5,60,33,0,0,2,2,,,,,,41,,,,2,,1
beef25ef494f,1,f8809aff4d69,1,2022,NTE,0,1,,50,100,0,,,60,30,30.03,30,0,0,1,2,,61,509,6174.869583333333,148,77,42,,,1,3,1
bef1f1e5bd79,0,0b8d7cb09e68,1,,,0,1,,100,,100,,,60,60,60,0,0,0,1,1,,,,,,76,,,,3,,1
bef347c396b0,0,f06ca10f4977,1,,,0,1,,100,,100,100,,12,12,12,0,0,0,2,2,,,,,,2,,,,3,,0
bef5ac055274,0,0fecf9247f3d,1,2019,NAP,0,1,,89.29,100,72.73,100,100,42,37.5,57.5,25.5,12,0,4,4,,49,610,4012.6023999999998,78,67,41,,,3,2,1
befa06f3326d,0,d6a403173361,1,2015,NAP,1,1,,0,,0,61.90476190476191,34.375,12,0,0,0,0,0,4,4,,4,15,141.23716666666667,4,8,3,,,0,1,0
befb84fb8404,1,2811745d7b8d,1,2022,NAP,0,0,,0,0,0,,,60,0,0,0,0,0,1,1,,47,996,3415.1568000000007,81,82,28,,,0,2,1
beff040f3f9e,0,5ec1a0c99d42,1,2018,NAP,0,1,,100,,100,54.83870967741935,100,9,9,9,0,0,0,4,4,,1,5,45.2439,1,16,,,,3,1,0
beff061ca4c9,0,d6a403173361,1,,,0,0,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
bf02719bead8,0,5ec1a0c99d42,1,2019,NAP,0,0,,100,100,100,100,100,60,60,60,27,24,0,4,4,,2,13,74.77241666666667,5,44,15,,,3,1,1
bf02e91ba102,0,5ec1a0c99d42,1,2020,NAP,1,0,,100,100,100,100,100,67.5,67.5,67.5,33,30,0,3,4,,23,350,1417.7156166666666,36,13,14,,,3,2,2
bf058f27d80e,0,38b2d03f3256,1,,,0,0,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
bf07db5178a8,0,2564f21bc22c,1,,,0,1,,93.02,100,88,,,64.5,60,60,27,21,0,1,1,,,,,,,,,,3,,2
bf0a103ff215,0,d6a403173361,1,2021,NAP,1,1,,27.5,33.33,25,32.5,,60,16.5,16.5,6,10.5,0,1,2,,7,49,522.6898333333332,12,44,6,,,0,1,1
bf0c4205df24,0,3b731d7620bf,1,,,1,1,,76.47,100,42.86,100,,51,39,48,30,9,0,2,2,,,,,,75,,,,2,,1
bf0ef66882d1,0,396b8e65a84a,1,,,1,0,,100,100,100,,,60,60,60,32.5,27.5,0,1,1,,,,,,164,,,,3,,1
bf0f76cfdd02,1,2811745d7b8d,1,2021,NAP,0,1,,0,0,0,20,,48,0,0,0,0,0,1,1,,15,154,1204.0580666666665,26,20,8,,,0,1,1
bf1149e2acd3,0,1d0ebea552eb,1,2020,NAP,1,0,,90,80.95,100,50,60,60,54,54,25.5,28.5,0,2,2,,62,515,6404.410733333333,141,88,45,,,3,3,1
bf18bc89d98c,0,0fecf9247f3d,1,2020,NAP,1,0,,100,100,100,90,100,66,66,66,33,33,0,2,3,,31,247,1932.49685,44,118,23,,,3,2,2
bf1a609ad952,0,01d54579da44,1,2018,NAP,1,1,,63.64,75,59.38,52.94117647058824,56.09756097560976,66,42,42,13.5,4.5,0,3,5,,,,,,,,,,2,,2
bf1c3d3bc59e,0,7045d16ae7f0,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,94,566,7932.5220500000005,207,146,34,,,3,3,1
bf1e36ce5f9c,0,bb668ca95563,1,2021,NAP,1,1,,100,100,100,90,,61.5,61.5,61.5,27,34.5,0,1,2,,43,475,3660.191583333333,78,113,30,,,3,2,2
bf22618340ac,0,131127203c89,1,,,0,0,,,,,,,4,0,0,0,0,0,1,1,,,,,,,,,,,,0
bf2717864ae0,1,01d54579da44,1,2022,NAP,0,0,,60,100,52.94,,,60,36,36,9,0,0,1,1,,4,13,187.08035,4,102,4,,,1,1,1
bf27df241d7c,0,61a229bae1e9,1,2022,NAP,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,29,198,1853.4277333333332,52,109,17,,,3,2,1
bf2d2aea94eb,0,38b2d03f3256,1,,,0,0,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
bf2fa1c3b5c5,0,210e3b160c35,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,22.5,28.5,0,3,3,,61,315,5926.7897,142,96,41,,,3,3,1
bf32c6dfb926,0,bb668ca95563,1,2021,NAP,1,0,,73.17,55.56,86.96,60,,61.5,45,45,15,12,0,1,2,,55,543,5016.713083333333,102,95,42,,,2,2,2
bf33aa2e58e5,0,5ec1a0c99d42,1,2019,NAP,1,1,,85,100,70,100,100,60,51,51,30,21,0,4,4,,42,167,2436.0272833333333,65,,18,,,3,2,1
bf34af880b10,0,1d0ebea552eb,1,2016,NAP,0,1,,100,,100,46.66666666666666,65.90909091,12,12,12,0,12,0,4,4,,,,,,14,,,,3,,0
bf379836639c,0,61a229bae1e9,1,2020,NAP,1,0,,86.96,83.33,100,100,100,69,60,60,45,15,0,3,3,,,,,,,,,,3,,2
bf3c60b04a04,0,311a0ae57be9,1,,,0,1,,100,100,100,100,,34,34,34,16,18,0,1,1,,,,,,46,,,,3,,1
bf3febbd0f27,0,d4ee9f58e586,1,2020,NAP,1,1,,100,100,100,100,93.02325581395348,61.5,61.5,61.5,30,31.5,0,3,3,,79,3187,6051.97035,160,126,37,,,3,3,2
bf41a94ca9cf,0,1d0ebea552eb,1,2021,NAP,1,1,,90.91,100,82.61,100,,66,60,60,31.5,28.5,0,2,2,,21,149,2405.4884,46,137,20,,,3,2,2
bf463ceab325,0,d6f0c71ef0c8,1,2021,NAP,1,1,,69.23,55.56,72.09,45,,78,54,54,7.5,19.5,0,1,2,,28,529,1864.1069499999999,47,108,20,,,2,2,2
bf475bfa7faa,0,620c9c332101,1,,,0,1,,0,,0,100,79.54545454545455,12,0,0,0,0,0,1,1,"1,0",12,42,696.4651333333334,14,1,8,,,0,1,0
bf480c60d093,0,4a8596a7790b,1,2021,NAP,1,1,,100,100,100,100,,60,60,61.33,30,30,0,2,2,,53,300,4870.01045,102,93,48,,,3,2,1
bf4ab0af575b,0,fa66df2f99ce,1,,,1,1,,75,85.71,66.67,,,80,60,60,30,30,0,1,1,,,,,,60,,,,2,,2
