Student ID,Dropout (1=Yes 0=No),Status (A=Dropout B=Stayed),Degree Code,Study Mode,Entry Year,Admission Type,Active Enrollment,Displaced Student,Second Degree Student,Overall Pass Rate (%),Pass Rate Semester A (%),Pass Rate Semester B (%),Pass Rate Last Year (%),Pass Rate 2 Years Ago (%),Credits Enrolled Total,Credits Passed Total,Credits Passed Normal,Credits Passed Sem A,Credits Passed Sem B,Credits Pending Grade,Lowest Year of Study,Highest Year of Study,Unpaid Fees Flag,Platform Days Logged (Total),Platform Events (Total),Platform Minutes (Total),Platform Visits (Total),Campus WiFi Days (Total),Resource Access Days (Total),Assignment Submissions (Total),Test Submissions (Total),Performance Bucket,Engagement Level,Credits Enrolled Band
013ecb891f6b,0,Stayed,38b2d03f3256,Full-time,2022,NTE,1.0,A,,26.19,20.0,31.82,,,63.0,16.5,16.5,6.0,10.5,0.0,1,2,,19.0,655.0,1766.3806666666667,48.0,132.0,14.0,,,Low (0-40%),Low (1-20 days),60-90 credits
0140a74265eb,0,Stayed,5ec1a0c99d42,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,9.0,6.0,0.0,1,1,,22.0,112.0,943.8859833333333,29.0,92.0,17.0,,,High (80-100%),Medium (21-60 days),30-60 credits
0141f9aa555e,1,Dropout,01d54579da44,Full-time,2022,NAP,0.0,A,,45.0,100.0,35.29,,,60.0,27.0,27.0,9.0,0.0,0.0,1,1,,32.0,131.0,1555.9598666666668,39.0,22.0,25.0,,,Medium (40-60%),Medium (21-60 days),30-60 credits
01450f1ef6b6,0,Stayed,7559ca4a957c,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,90.0,100.0,66.0,66.0,66.0,36.0,30.0,0.0,2,3,,31.0,93.0,1574.9272999999998,45.0,132.0,9.0,,,High (80-100%),Medium (21-60 days),60-90 credits
014610ae925b,0,Stayed,d6a403173361,Full-time,2016,NAP,0.0,A,,100.0,100.0,100.0,53.84615384615385,47.22222222222222,18.0,18.0,18.0,6.0,12.0,0.0,4,4,,38.0,301.0,2984.1265166666667,70.0,41.0,20.0,,,High (80-100%),Medium (21-60 days),<30 credits
01480266c0db,1,Dropout,c6d34483cedd,Full-time,,,0.0,A,,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2,2,,,,,,68.0,,,,Low (0-40%),,<30 credits
0149e546b973,0,Stayed,01d54579da44,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,12.0,6.0,0.0,3,3,,38.0,154.0,1700.00525,37.0,140.0,22.0,,,High (80-100%),Medium (21-60 days),30-60 credits
0159a27a7c7c,0,Stayed,61a229bae1e9,Full-time,2019,NAP,1.0,B,,90.0,100.0,84.62,74.07407407407408,100.0,60.0,54.0,54.0,21.0,33.0,0.0,3,4,,26.0,140.0,1809.9100999999998,36.0,117.0,16.0,,,High (80-100%),Medium (21-60 days),30-60 credits
01662ea14164,0,Stayed,0fecf9247f3d,Full-time,,,0.0,A,,,,,34.61538461538461,18.75,25.5,0.0,0.0,0.0,0.0,0.0,1,1,,3.0,16.0,135.36541666666668,3.0,,2.0,,,,Low (1-20 days),<30 credits
0166c4644c5b,0,Stayed,ec2e990b934d,Full-time,,,1.0,A,"1,0",,,,78.37837837837837,,12.0,0.0,0.0,0.0,0.0,0.0,1,4,,,,,,,,,,,,<30 credits
016913fdff08,1,Dropout,d6a403173361,Full-time,2011,NAP,0.0,A,,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4,4,,2.0,11.0,45.17706666666666,3.0,,,,,Low (0-40%),Low (1-20 days),<30 credits
016d06a65f30,0,Stayed,d6a403173361,Full-time,2020,NRO,1.0,A,,39.39,23.08,50.0,61.76470588235294,15.0,49.5,19.5,19.5,4.5,15.0,0.0,1,2,,23.0,114.0,1227.60655,28.0,90.0,16.0,,,Low (0-40%),Medium (21-60 days),30-60 credits
01764f84925e,0,Stayed,01d54579da44,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,85.0,60.0,60.0,60.0,12.0,6.0,0.0,3,3,,,,,,154.0,,,,High (80-100%),,30-60 credits
017ffaa0eaf2,0,Stayed,a512db2741cd,Full-time,2019,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,33.0,27.0,0.0,4,4,,33.0,223.0,2271.7416000000003,56.0,88.0,22.0,,,High (80-100%),Medium (21-60 days),30-60 credits
01814c1f85cf,0,Stayed,d4ee9f58e586,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,93.33333333333331,100.0,57.0,57.0,57.0,45.0,12.0,0.0,4,4,,,,,,4.0,,,,High (80-100%),,30-60 credits
01872bdc9af3,0,Stayed,f57e5cb1f453,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,27.0,15.0,0.0,1,1,,,,,,138.0,,,,High (80-100%),,30-60 credits
018b3a8f537e,0,Stayed,6a6581ce785d,Full-time,,,1.0,B,,100.0,100.0,100.0,,,61.5,61.5,61.5,30.0,31.5,0.0,1,1,,,,,,150.0,,,,High (80-100%),,60-90 credits
018dba98a8a6,0,Stayed,01d54579da44,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,12.0,6.0,0.0,3,3,,37.0,949.0,3914.380266666667,96.0,152.0,32.0,,,High (80-100%),Medium (21-60 days),30-60 credits
01902d426989,0,Stayed,7045d16ae7f0,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,50.0,193.0,3000.671416666667,80.0,115.0,28.0,,,High (80-100%),Medium (21-60 days),30-60 credits
019407af2946,0,Stayed,b3773ecbf749,Part-time,,,1.0,A,,100.0,100.0,100.0,,,22.5,22.5,22.5,12.0,10.5,0.0,1,1,,,,,,62.0,,,,High (80-100%),,<30 credits
01986de2b7b6,1,Dropout,605e9e90d537,Full-time,,,0.0,A,,0.0,,0.0,80.0,,12.0,0.0,0.0,0.0,0.0,0.0,1,1,,,,,,1.0,,,,Low (0-40%),,<30 credits
01991184ed3a,0,Stayed,01d54579da44,Full-time,2019,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,9.0,9.0,0.0,4,4,,32.0,62.0,342.66655000000003,37.0,149.0,3.0,,,High (80-100%),Medium (21-60 days),30-60 credits
019b323fc0bf,0,Stayed,0a5b046d07f6,Full-time,2020,NAP,1.0,A,,81.82,80.0,83.33,90.0,100.0,66.0,54.0,54.0,24.0,30.0,0.0,2,3,,22.0,121.0,1254.5722333333333,34.0,92.0,12.0,,,High (80-100%),Medium (21-60 days),60-90 credits
019d91117788,0,Stayed,1d0ebea552eb,Full-time,2021,NAP,1.0,A,,92.5,100.0,84.21,100.0,,60.0,55.5,55.5,31.5,24.0,0.0,2,2,,14.0,119.0,1257.1938333333333,29.0,135.0,13.0,,,High (80-100%),Low (1-20 days),30-60 credits
019f5e8ade62,0,Stayed,05c8bd5d4dcd,Full-time,,,0.0,A,,100.0,,100.0,76.92307692307693,,12.0,12.0,12.0,0.0,12.0,0.0,1,1,,,,,,2.0,,,,High (80-100%),,<30 credits
01a0259a708f,0,Stayed,3d3286f7cd19,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,28.5,31.5,0.0,4,4,,33.0,212.0,2482.568816666667,63.0,87.0,21.0,,,High (80-100%),Medium (21-60 days),30-60 credits
01a2d93ed0a2,0,Stayed,5a39cadd1b00,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,12.0,12.0,0.0,1,1,,61.0,972.0,3343.5492333333336,79.0,,25.0,,,High (80-100%),High (60+ days),30-60 credits
01a34b9bf78f,0,Stayed,38b2d03f3256,Full-time,2017,NAP,0.0,B,,100.0,100.0,100.0,56.09756097560976,78.04878048780488,30.0,30.0,30.0,18.0,12.0,0.0,4,4,,26.0,198.0,1866.5489333333333,48.0,37.0,18.0,,,High (80-100%),Medium (21-60 days),<30 credits
01a3bf0240b0,0,Stayed,a512db2741cd,Full-time,2019,NAP,0.0,B,,100.0,100.0,100.0,100.0,100.0,57.0,57.0,60.0,28.5,28.5,0.0,3,4,,74.0,1079.0,7975.796766666668,152.0,64.0,61.0,,,High (80-100%),High (60+ days),30-60 credits
01a430739dae,0,Stayed,620c9c332101,Full-time,2021,NRO,1.0,A,,79.49,100.0,57.89,82.5,,58.5,46.5,49.5,30.0,16.5,0.0,1,2,,10.0,37.0,510.74923333333334,11.0,77.0,2.0,,,Good (60-80%),Low (1-20 days),30-60 credits
01a7698fa1c4,0,Stayed,8bcbb4c131df,Full-time,,,0.0,B,,,,,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,,,,,,,,,,,,30-60 credits
01a93aca0d78,0,Stayed,01d54579da44,Full-time,2015,NAI,1.0,A,,71.43,,71.43,44.0,89.28571428571429,21.0,15.0,15.0,0.0,0.0,0.0,5,5,,6.0,18.0,195.10005,4.0,42.0,3.0,,,Good (60-80%),Low (1-20 days),<30 credits
01aa1fd7e50a,0,Stayed,734d0759cdb4,Full-time,,,1.0,B,,0.0,,0.0,100.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1,4,"1,0",,,,,,,,,Low (0-40%),,<30 credits
01ab86c15bd3,0,Stayed,41e521adf8ae,Full-time,2020,NAP,1.0,A,,68.42,68.42,68.42,71.11111111111111,65.0,57.0,39.0,39.0,19.5,19.5,0.0,2,3,,38.0,252.0,2507.5364666666665,63.0,181.0,30.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
01abae7c78d6,0,Stayed,41e521adf8ae,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,9.0,23.0,470.40145,11.0,128.0,5.0,,,High (80-100%),Low (1-20 days),30-60 credits
01af15be5b50,0,Stayed,620c9c332101,Full-time,2017,NAP,0.0,A,,100.0,100.0,100.0,81.08108108108108,92.6829268292683,18.0,18.0,20.5,6.0,0.0,0.0,4,4,,21.0,104.0,1620.0481,36.0,43.0,13.0,,,High (80-100%),Medium (21-60 days),<30 credits
01b2364094a1,0,Stayed,210e3b160c35,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,22.5,28.5,0.0,3,3,,20.0,81.0,1064.2532833333332,27.0,147.0,11.0,,,High (80-100%),Low (1-20 days),30-60 credits
01b4ccdf4d35,0,Stayed,d6a403173361,Full-time,,,0.0,A,,0.0,0.0,0.0,,,75.0,0.0,0.0,0.0,0.0,0.0,1,1,"1,0",14.0,81.0,917.7295333333334,25.0,42.0,14.0,,,Low (0-40%),Low (1-20 days),60-90 credits
01b51458bc21,1,Dropout,38b2d03f3256,Full-time,2022,NAP,0.0,B,,0.0,0.0,0.0,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,,21.0,111.0,1506.026,37.0,60.0,10.0,,,Low (0-40%),Medium (21-60 days),30-60 credits
01b590aa1db5,0,Stayed,7559ca4a957c,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,30.0,0.0,3,3,,34.0,139.0,1770.3445166666666,40.0,146.0,26.0,,,High (80-100%),Medium (21-60 days),30-60 credits
01b6216fbcd0,0,Stayed,a512db2741cd,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,18.0,18.0,0.0,1,1,,105.0,739.0,7653.032383333333,169.0,,69.0,,,High (80-100%),High (60+ days),30-60 credits
01bafe2a1643,0,Stayed,d6a403173361,Full-time,2021,NLE,1.0,A,,62.5,100.0,50.0,20.0,,48.0,30.0,30.0,12.0,9.0,0.0,1,1,,,,,,143.0,,,,Good (60-80%),,30-60 credits
01bc5e2c194d,0,Stayed,01d54579da44,Full-time,2021,NAP,1.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,16.5,10.5,0.0,2,2,,21.0,140.0,1637.1604833333333,36.0,133.0,15.0,,,High (80-100%),Medium (21-60 days),30-60 credits
01bf3d4cbac9,0,Stayed,b847856411ae,Full-time,,,1.0,B,,83.33,100.0,66.67,,,60.0,50.0,50.0,30.0,20.0,0.0,1,1,,,,,,33.0,,,,High (80-100%),,30-60 credits
01c2dfbd24bf,0,Stayed,7e62ce154998,Full-time,,,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,27.0,33.0,0.0,1,1,,,,,,104.0,,,,High (80-100%),,30-60 credits
01c3c49af0a2,0,Stayed,d6061bbee6cf,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,30.0,0.0,2,2,,60.0,378.0,4389.951183333334,120.0,15.0,25.0,,,High (80-100%),Medium (21-60 days),30-60 credits
01cb878d389d,0,Stayed,0fecf9247f3d,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,33.0,27.0,0.0,3,3,,39.0,245.0,2172.5524833333334,56.0,118.0,19.0,,,High (80-100%),Medium (21-60 days),30-60 credits
01cecbb59f8b,0,Stayed,1d0ebea552eb,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,90.0,90.9090909090909,66.0,66.0,66.0,36.0,30.0,0.0,3,4,,41.0,288.0,3216.812283333333,83.0,88.0,34.0,,,High (80-100%),Medium (21-60 days),60-90 credits
01cfe3052320,0,Stayed,4a8596a7790b,Full-time,2021,NAP,1.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,61.0,30.0,30.0,0.0,2,2,,18.0,221.0,1420.9206166666665,41.0,64.0,12.0,,,High (80-100%),Low (1-20 days),30-60 credits
01d5982cc7d3,1,Dropout,1d0ebea552eb,Full-time,2022,NTE,1.0,A,,35.29,42.86,30.0,,,51.0,18.0,18.0,9.0,9.0,0.0,1,2,,14.0,66.0,976.8454666666667,25.0,123.0,8.0,,,Low (0-40%),Low (1-20 days),30-60 credits
01d5b48a582a,0,Stayed,01d54579da44,Full-time,2017,NAP,1.0,A,,78.26,75.0,79.41,100.0,85.0,69.0,54.0,54.0,13.5,9.0,0.0,4,5,,35.0,189.0,2420.0909333333334,58.0,142.0,29.0,,,Good (60-80%),Medium (21-60 days),60-90 credits
01d64f417d4f,1,Dropout,210e3b160c35,Full-time,2021,NAP,0.0,B,,0.0,0.0,0.0,20.0,,63.0,0.0,0.0,0.0,0.0,0.0,1,2,,27.0,167.0,2171.9687500000005,45.0,95.0,19.0,,,Low (0-40%),Medium (21-60 days),60-90 credits
01d7d306fe92,0,Stayed,ff2ccb6ba423,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,46.5,46.5,60.0,30.0,16.5,0.0,4,4,,59.0,252.0,4034.525866666667,100.0,126.0,31.0,,,High (80-100%),Medium (21-60 days),30-60 credits
01da0e3c2cb8,0,Stayed,be47addbcb8f,Full-time,,,0.0,A,,0.0,0.0,0.0,50.0,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,"1,0",18.0,133.0,1104.5158000000001,22.0,,10.0,,,Low (0-40%),Low (1-20 days),30-60 credits
01da5770b4b6,0,Stayed,5ec1a0c99d42,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,18.0,33.0,0.0,4,4,,13.0,101.0,868.4705,21.0,14.0,9.0,,,High (80-100%),Low (1-20 days),30-60 credits
01da64e9970e,0,Stayed,61a229bae1e9,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,33.0,27.0,0.0,2,2,,19.0,97.0,1062.3917500000002,22.0,113.0,10.0,,,High (80-100%),Low (1-20 days),30-60 credits
01db532fd061,0,Stayed,61a229bae1e9,Full-time,2018,NAP,0.0,A,,100.0,,100.0,100.0,100.0,6.0,6.0,6.0,0.0,6.0,0.0,4,4,,,,,,2.0,,,,High (80-100%),,<30 credits
01e7bf54aabb,0,Stayed,210e3b160c35,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,77.5,100.0,64.5,64.5,64.5,22.5,33.0,0.0,2,3,,38.0,300.0,4039.1675333333333,89.0,176.0,27.0,,,High (80-100%),Medium (21-60 days),60-90 credits
01e9acbd4291,0,Stayed,a512db2741cd,Full-time,2021,NAP,1.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,66.0,28.5,31.5,0.0,2,2,,17.0,79.0,1424.198433333333,31.0,162.0,11.0,,,High (80-100%),Low (1-20 days),30-60 credits
01eaea0c3cec,0,Stayed,d6a403173361,Full-time,2020,NAP,1.0,B,,42.86,54.55,30.0,75.0,100.0,63.0,27.0,27.0,18.0,9.0,0.0,2,3,,7.0,34.0,600.895,13.0,144.0,5.0,,,Medium (40-60%),Low (1-20 days),60-90 credits
01eb168e9079,0,Stayed,d4ee9f58e586,Full-time,2020,NAP,1.0,A,,66.67,100.0,44.0,73.80952380952381,87.5,63.0,42.0,42.0,25.5,16.5,0.0,2,3,,25.0,649.0,1501.7487166666667,34.0,91.0,14.0,,,Good (60-80%),Medium (21-60 days),60-90 credits
01ef8ac435b6,0,Stayed,9ae2bdd7beed,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,30.0,0.0,4,4,,84.0,681.0,4652.958216666666,192.0,177.0,53.0,,,High (80-100%),High (60+ days),30-60 credits
01f118851309,0,Stayed,5ec1a0c99d42,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.67,9.0,6.0,0.0,1,1,,11.0,25.0,516.4264666666667,13.0,,1.0,,,High (80-100%),Low (1-20 days),30-60 credits
01f2bf8b829b,0,Stayed,f8809aff4d69,Full-time,,,0.0,A,,,,,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,,,,,,,,,,,,30-60 credits
01f3a70ec81f,0,Stayed,2c7d5490e605,Full-time,2019,NAP,0.0,A,,69.81,66.67,73.91,93.02325581395348,93.61702127659576,79.5,55.5,64.5,30.0,13.5,0.0,3,4,,12.0,43.0,756.7440166666667,16.0,152.0,5.0,,,Good (60-80%),Low (1-20 days),60-90 credits
01f4ebd9bce7,0,Stayed,aeec2fcd27fc,Full-time,,,0.0,A,,100.0,100.0,100.0,100.0,,24.0,24.0,24.0,6.0,0.0,0.0,2,2,,,,,,33.0,,,,High (80-100%),,<30 credits
01f7b557718b,0,Stayed,740c59b88403,Full-time,,,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,33.0,27.0,0.0,1,1,,,,,,154.0,,,,High (80-100%),,30-60 credits
01faf125220a,0,Stayed,0fecf9247f3d,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,70.0,33.0,27.0,0.0,3,3,,39.0,280.0,2361.0216666666665,56.0,112.0,32.0,,,High (80-100%),Medium (21-60 days),30-60 credits
0200cd2e6f71,0,Stayed,0fecf9247f3d,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,61.0,21.0,21.0,0.0,2,2,,30.0,170.0,2034.7489333333333,40.0,237.0,16.0,,,High (80-100%),Medium (21-60 days),30-60 credits
0200cf7cc210,0,Stayed,2d2c33c52e3d,Full-time,,,0.0,A,,100.0,100.0,100.0,100.0,,30.0,30.0,30.0,18.0,0.0,0.0,2,2,,,,,,83.0,,,,High (80-100%),,<30 credits
02029b01c192,0,Stayed,734d0759cdb4,Full-time,2019,NAP,1.0,A,,71.43,100.0,33.33,100.0,100.0,42.0,30.0,48.0,24.0,6.0,0.0,4,4,,43.0,211.0,2941.9317,67.0,121.0,27.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
0202df3d6c10,0,Stayed,7e62ce154998,Full-time,,,0.0,B,,81.63,100.0,66.67,100.0,,73.5,60.0,60.0,33.0,13.5,0.0,2,2,,,,,,21.0,,,,High (80-100%),,60-90 credits
0205333f1950,0,Stayed,f3c39d0642f4,Full-time,,,0.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,21.0,24.0,0.0,1,1,,,,,,118.0,,,,High (80-100%),,30-60 credits
02062f62b961,0,Stayed,01d54579da44,Full-time,2016,NAP,1.0,A,,78.57,50.0,86.36,100.0,79.54545454545455,42.0,33.0,33.0,4.5,19.5,0.0,5,5,,4.0,8.0,136.44951666666668,3.0,169.0,1.0,,,Good (60-80%),Low (1-20 days),30-60 credits
02076ac519d8,0,Stayed,dac53c17c250,Full-time,2021,NAP,1.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,30.0,0.0,2,2,,36.0,147.0,2672.401366666667,52.0,128.0,27.0,,,High (80-100%),Medium (21-60 days),30-60 credits
020b5a33cbc6,0,Stayed,0fecf9247f3d,Full-time,2019,NTE,1.0,A,,0.0,,0.0,43.333333333333336,45.0,13.5,0.0,2.0,0.0,0.0,0.0,3,3,,29.0,116.0,1530.5960666666665,40.0,,20.0,,,Low (0-40%),Medium (21-60 days),<30 credits
020ea564ba28,0,Stayed,d4ee9f58e586,Full-time,2019,NAP,1.0,B,,22.5,0.0,33.33,26.190476190476197,69.76744186046511,60.0,13.5,13.5,0.0,13.5,0.0,2,4,,14.0,100.0,890.1975166666666,20.0,76.0,11.0,,,Low (0-40%),Low (1-20 days),30-60 credits
021674d196e2,0,Stayed,80c3cd40fa35,Part-time,2021,NCF,1.0,A,"1,0",57.69,42.86,75.0,21.428571428571427,,39.0,22.5,22.5,9.0,13.5,0.0,2,3,,70.0,269.0,4518.0811,110.0,,33.0,,,Medium (40-60%),High (60+ days),30-60 credits
0224d3c4345b,0,Stayed,d4ee9f58e586,Full-time,2019,NAP,1.0,B,,91.11,100.0,84.62,65.85365853658537,9.75609756097561,67.5,61.5,61.5,28.5,24.0,0.0,1,3,,22.0,86.0,1125.3697499999998,28.0,126.0,10.0,,,High (80-100%),Medium (21-60 days),60-90 credits
0230177e201d,1,Dropout,d6a403173361,Full-time,2021,NAP,0.0,B,,0.0,0.0,0.0,45.0,,60.0,0.0,0.0,0.0,0.0,0.0,1,2,,13.0,75.0,809.5541666666667,22.0,59.0,11.0,,,Low (0-40%),Low (1-20 days),30-60 credits
023acb7fc7e7,0,Stayed,9212e5e6ef41,Full-time,,,0.0,B,,100.0,,100.0,83.33333333333334,,10.0,10.0,10.0,0.0,0.0,0.0,1,1,,,,,,1.0,,,,High (80-100%),,<30 credits
024068b83cdf,0,Stayed,38b2d03f3256,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,30.0,0.0,2,2,,52.0,311.0,3521.4737999999998,87.0,131.0,45.0,,,High (80-100%),Medium (21-60 days),30-60 credits
0240af291067,0,Stayed,1d0ebea552eb,Full-time,2019,NAP,0.0,B,,91.18,100.0,78.57,100.0,100.0,51.0,46.5,51.0,30.0,16.5,0.0,4,4,,45.0,210.0,3363.1245000000004,81.0,81.0,32.0,,,High (80-100%),Medium (21-60 days),30-60 credits
0241567f9ff0,0,Stayed,f57e5cb1f453,Full-time,2020,NAP,1.0,A,,90.91,100.0,84.0,100.0,100.0,66.0,60.0,60.0,28.5,31.5,0.0,3,3,,22.0,96.0,1438.95845,38.0,131.0,11.0,,,High (80-100%),Medium (21-60 days),60-90 credits
02445c179ffc,0,Stayed,dac53c17c250,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,28.5,31.5,0.0,1,1,,60.0,395.0,4699.7607333333335,104.0,134.0,31.0,,,High (80-100%),Medium (21-60 days),30-60 credits
024a87ad0976,0,Stayed,1d0ebea552eb,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,30.0,0.0,4,4,,34.0,499.0,3782.908516666667,66.0,69.0,29.0,,,High (80-100%),Medium (21-60 days),30-60 credits
024b7304cef9,0,Stayed,7e62ce154998,Part-time,,,1.0,B,,100.0,100.0,,100.0,,28.5,28.5,28.5,28.5,0.0,0.0,2,2,,,,,,,,,,High (80-100%),,<30 credits
024d104ce880,0,Stayed,3d3286f7cd19,Full-time,2020,NLE,1.0,A,,69.77,83.33,52.63,71.42857142857143,55.00000000000001,64.5,45.0,45.0,30.0,15.0,0.0,2,3,,29.0,163.0,1957.9564166666667,50.0,77.0,21.0,,,Good (60-80%),Medium (21-60 days),60-90 credits
024dbe1c6c4a,0,Stayed,3d3286f7cd19,Full-time,2022,NAP,1.0,A,,72.73,33.33,87.5,,,66.0,48.0,48.0,6.0,24.0,0.0,1,1,,81.0,738.0,6349.743183333333,174.0,63.0,45.0,,,Good (60-80%),High (60+ days),60-90 credits
024ed743e284,0,Stayed,d4ee9f58e586,Full-time,2022,NAP,1.0,B,,47.5,50.0,46.88,,,60.0,28.5,28.5,6.0,13.5,0.0,1,2,,73.0,471.0,4315.14215,124.0,96.0,50.0,,,Medium (40-60%),High (60+ days),30-60 credits
025640f27859,0,Stayed,6a6581ce785d,Full-time,,,0.0,B,,100.0,,100.0,60.0,100.0,12.0,12.0,12.0,0.0,0.0,0.0,2,2,,,,,,69.0,,,,High (80-100%),,<30 credits
025e75234131,0,Stayed,d4ee9f58e586,Part-time,2014,NAP,1.0,A,,22.22,0.0,40.0,34.78260869565217,33.33333333333333,27.0,6.0,6.0,0.0,6.0,0.0,3,4,,27.0,284.0,2137.480233333333,48.0,15.0,18.0,,,Low (0-40%),Medium (21-60 days),<30 credits
025ee7e8d826,0,Stayed,f57e5cb1f453,Full-time,2020,NAP,1.0,A,,9.09,21.43,0.0,55.00000000000001,100.0,49.5,4.5,4.5,4.5,0.0,0.0,2,3,,30.0,224.0,1863.8047,42.0,5.0,17.0,,,Low (0-40%),Medium (21-60 days),30-60 credits
0268f2ee9217,0,Stayed,9ae2bdd7beed,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,25.5,25.5,0.0,3,3,,47.0,610.0,4030.0869166666666,88.0,136.0,39.0,,,High (80-100%),Medium (21-60 days),30-60 credits
026fb0df5999,0,Stayed,d6061bbee6cf,Full-time,2020,NAP,1.0,B,,76.32,52.63,100.0,60.0,100.0,57.0,43.5,43.5,15.0,28.5,0.0,2,3,,81.0,997.0,8510.464583333332,309.0,141.0,50.0,,,Good (60-80%),High (60+ days),30-60 credits
027643fc2b9b,0,Stayed,80c3cd40fa35,Full-time,,,0.0,A,,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1,1,"1,0",,,,,,,,,Low (0-40%),,<30 credits
02780eb2f4f2,0,Stayed,7559ca4a957c,Full-time,2019,NAP,1.0,A,,62.5,40.0,100.0,54.54545454545454,80.0,48.0,30.0,30.0,12.0,18.0,0.0,2,4,,43.0,922.0,3538.472883333333,77.0,69.0,32.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
027e74ce76ed,0,Stayed,2397346b4582,Full-time,2019,NAI,1.0,A,,54.84,70.0,27.27,28.57142857142857,33.33333333333333,46.5,25.5,25.5,21.0,4.5,0.0,2,4,,23.0,160.0,1910.5354166666668,42.0,45.0,20.0,,,Medium (40-60%),Medium (21-60 days),30-60 credits
0284cff565b0,1,Dropout,bfad68fe2ab8,Full-time,,,0.0,A,,16.67,100.0,0.0,100.0,,18.0,3.0,3.0,3.0,0.0,0.0,1,2,,,,,,,,,,Low (0-40%),,<30 credits
0286cd6dccc3,0,Stayed,a512db2741cd,Full-time,2020,NAP,1.0,A,,72.09,100.0,55.56,100.0,100.0,64.5,46.5,64.5,24.0,22.5,0.0,3,3,,46.0,494.0,3274.8886500000003,92.0,225.0,34.0,,,Good (60-80%),Medium (21-60 days),60-90 credits
